CreditScore,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited
850,Male,56,7,131317.5,1,1,1,119175.5,0
527,Male,37,5,93722.7,2,1,1,139093.7,0
696,Male,32,8,101161.0,1,1,1,115916.6,0
661,Male,48,3,120320.5,1,0,0,96463.3,0
776,Female,31,2,0.0,2,1,1,112349.5,0
701,Male,43,2,0.0,2,1,1,165303.8,0
610,Male,26,8,0.0,2,1,0,166031.1,0
572,Female,48,3,152828.0,1,1,0,38411.8,1
673,Male,30,1,64097.8,1,1,1,77783.4,0
519,Female,57,2,119035.4,2,1,1,29871.8,0
702,Female,26,4,135219.6,1,0,1,59747.6,0
729,Male,32,6,93694.4,1,1,1,79919.1,0
543,Male,35,10,59408.6,1,1,0,76773.5,0
550,Female,40,7,114355.0,1,1,0,54018.9,0
608,Male,59,1,0.0,1,1,0,70649.6,1
639,Male,35,10,128173.9,2,1,0,59093.4,0
686,Male,34,9,0.0,2,1,0,127569.8,0
564,Female,62,5,114931.4,3,0,1,18261.0,1
745,Female,28,1,111071.4,1,1,0,73276.0,1
833,Male,37,8,151226.2,2,1,1,136129.5,0
622,Male,26,9,0.0,2,1,1,153237.6,0
597,Female,42,4,64740.1,1,1,1,106841.1,0
721,Male,51,0,169312.1,1,1,0,109078.4,1
504,Female,49,7,0.0,3,0,1,87822.1,1
842,Female,44,2,112652.1,2,1,0,126645.0,0
587,Male,38,0,0.0,2,1,0,47414.2,0
479,Female,30,7,143964.4,2,1,0,41880.0,0
508,Male,49,7,122451.5,2,1,1,75808.1,0
749,Male,24,1,0.0,3,1,1,47911.0,0
721,Female,36,3,65253.1,2,1,0,28737.8,0
674,Male,47,6,106901.9,1,1,1,2079.2,1
685,Female,25,10,128509.6,1,1,0,121562.3,0
417,Male,34,7,0.0,2,1,0,55003.8,0
574,Male,33,3,129834.7,1,1,0,193131.4,0
590,Female,51,3,154963.0,3,0,1,191932.3,1
587,Male,40,5,138241.9,2,1,0,159418.1,0
598,Male,41,3,91536.9,1,1,0,191468.8,1
741,Male,53,3,0.0,2,1,1,38913.7,0
850,Female,70,5,0.0,1,1,1,705.2,0
584,Female,29,7,105204.0,1,0,1,138490.0,0
650,Male,61,1,152968.7,1,0,1,82970.7,0
607,Male,36,8,158261.7,1,1,1,76744.7,0
509,Female,46,1,0.0,1,1,0,71244.6,1
689,Female,38,6,121021.1,1,1,1,12182.2,0
543,Male,36,4,0.0,2,1,1,141210.5,0
438,Female,54,2,0.0,1,0,0,191763.1,1
687,Female,63,1,137715.7,1,1,1,37938.7,0
737,Male,31,5,121192.2,2,1,1,74890.6,0
761,Male,31,7,0.0,3,1,1,166698.2,0
601,Male,44,1,100486.2,2,1,1,62678.5,0
651,Male,45,1,0.0,1,1,0,67740.1,1
745,Male,35,9,92566.5,2,1,0,161519.8,0
648,Female,49,10,0.0,2,1,1,159835.8,1
848,Male,40,3,110930.0,1,1,1,30876.8,0
546,Female,27,8,0.0,2,1,1,14858.1,0
439,Female,32,3,138901.6,1,1,0,75686.0,0
755,Male,30,4,123217.7,2,0,1,144183.1,0
593,Female,41,6,0.0,1,1,0,65170.7,0
701,Male,39,2,0.0,2,1,1,82526.9,0
701,Male,36,8,0.0,2,1,0,169161.5,0
607,Female,33,2,108431.9,2,0,1,109291.4,1
586,Female,57,3,0.0,2,0,1,6057.8,0
547,Female,30,9,72392.4,1,1,0,77077.1,0
647,Female,51,1,119741.8,2,0,0,54954.5,1
760,Female,51,2,100946.7,1,0,0,179614.8,1
621,Male,53,9,170491.8,1,1,0,35588.1,1
725,Male,44,5,0.0,1,1,1,117356.1,0
526,Male,36,1,0.0,1,1,0,160696.7,0
519,Female,47,6,157296.0,2,0,0,147278.4,1
713,Female,38,7,144606.2,1,1,1,56594.4,1
700,Male,38,8,134811.3,1,1,0,1299.8,0
666,Female,34,9,115897.1,1,1,1,25095.0,0
630,Male,32,4,82034.0,1,0,0,146326.5,0
779,Female,26,4,174318.1,2,0,1,38296.2,0
611,Female,41,2,114206.8,1,1,0,164061.6,0
685,Male,43,9,0.0,2,1,0,107811.3,0
646,Male,39,9,111574.4,1,1,1,30838.5,0
683,Female,57,5,162448.7,1,0,0,9221.8,1
484,Female,34,4,148249.5,1,0,1,33738.3,0
601,Female,43,8,0.0,3,0,1,110916.2,1
762,Female,26,7,123709.5,2,1,1,169654.6,0
687,Female,72,9,0.0,1,0,1,69829.4,0
566,Male,30,5,0.0,1,1,0,54926.5,1
702,Male,37,10,150525.8,1,1,1,94728.5,0
601,Male,29,9,0.0,1,1,1,80393.3,0
699,Male,53,4,0.0,2,0,1,111308.0,0
584,Male,28,10,0.0,2,1,0,19834.3,0
699,Male,35,5,0.0,2,1,1,78397.2,0
698,Female,51,2,111019.0,1,1,0,86410.3,0
495,Male,30,10,129756.0,1,0,0,172749.7,0
650,Female,27,6,0.0,2,1,0,1002.4,0
605,Female,64,2,129555.7,1,1,1,13601.8,0
667,Male,38,1,87202.4,1,1,1,77866.9,0
688,Male,26,8,146133.4,1,1,1,175296.8,0
727,Female,31,0,0.0,1,1,0,121751.0,1
754,Male,39,6,170185.0,2,1,0,89593.3,0
612,Female,62,8,140745.3,1,1,0,193437.9,1
546,Male,42,7,139070.5,1,1,1,86945.0,0
673,Female,37,8,0.0,2,1,1,183318.8,0
593,Male,35,9,114193.2,1,1,0,71154.1,0
656,Female,40,10,167878.5,1,0,1,151887.2,0
535,Female,53,5,141616.6,2,1,1,75888.7,0
678,Male,36,3,145747.7,2,0,1,89566.7,0
477,Female,48,2,129120.6,1,0,1,26475.8,0
850,Male,35,7,110349.8,1,0,0,126355.8,0
427,Male,29,1,141325.6,1,1,1,93839.3,0
752,Male,49,2,78653.8,1,1,0,7698.6,0
649,Male,47,1,0.0,2,1,1,145593.9,0
799,Female,28,3,142253.7,1,1,0,45042.6,0
589,Female,61,1,0.0,1,1,0,61108.6,1
583,Female,54,6,115988.9,1,1,0,57554.0,1
839,Female,33,10,75592.4,1,1,0,62674.4,0
540,Male,44,3,164113.0,2,1,1,12120.8,0
850,Male,31,6,67996.2,2,0,0,50129.9,1
696,Female,51,5,0.0,2,1,0,55022.4,0
660,Female,33,1,0.0,2,0,0,117834.9,0
682,Male,48,1,138778.2,1,0,1,168840.2,0
744,Female,43,10,147832.2,1,0,1,24234.1,0
785,Female,36,4,135438.4,1,0,0,190627.0,0
752,Male,48,5,116060.1,1,1,0,156618.4,1
706,Female,29,5,112564.6,1,1,0,42334.4,0
583,Female,27,1,125406.6,1,1,1,110784.4,0
660,Female,39,5,135135.0,1,1,0,173683.0,1
819,Female,39,9,133102.9,1,1,0,27046.5,1
673,Female,34,8,42157.1,1,1,0,20598.6,1
752,Female,30,3,0.0,2,1,1,104991.3,0
578,Male,38,7,82259.3,1,1,0,8997.0,0
438,Female,36,4,0.0,2,1,0,64420.5,0
652,Male,38,6,0.0,2,1,1,145700.2,0
629,Female,49,4,0.0,2,1,1,196335.5,0
720,Male,52,7,0.0,1,1,1,14781.1,0
668,Male,42,3,150461.1,1,1,0,108139.2,0
459,Male,48,4,133994.5,1,1,1,19287.1,1
729,Male,31,8,164870.8,2,1,1,9567.4,0
498,Male,25,8,121702.7,1,1,1,132210.5,0
549,Male,25,6,193858.2,1,0,1,21600.1,0
601,Female,54,1,131040.0,2,1,1,199661.5,0
544,Male,64,9,113829.5,1,1,1,124341.5,0
751,Female,30,6,0.0,2,1,0,15766.1,0
632,Female,41,3,81877.4,1,1,1,33642.2,0
694,Male,57,8,116326.1,1,1,1,117704.7,0
678,Male,31,2,0.0,2,1,1,58803.3,0
695,Male,46,4,0.0,2,1,1,137537.2,0
661,Female,41,1,0.0,2,0,1,131300.7,0
661,Male,33,9,0.0,2,1,1,84174.8,0
559,Female,31,3,127070.7,1,0,1,160941.8,0
503,Male,29,3,0.0,2,1,1,143955.0,0
695,Male,46,3,122549.6,1,1,1,56297.9,0
640,Female,42,5,176099.1,1,1,1,8404.7,0
624,Female,48,3,122388.4,2,0,0,30020.1,0
667,Male,42,9,0.0,2,0,1,58137.4,0
642,Male,26,0,0.0,1,0,0,47472.7,0
640,Female,32,6,118879.4,2,1,1,19131.7,0
529,Male,35,5,0.0,2,1,1,187288.5,0
563,Female,39,5,0.0,2,1,1,17603.8,0
593,Female,38,4,88736.4,2,1,0,67020.0,0
739,Male,45,7,102703.6,1,0,1,147802.9,1
788,Female,70,1,0.0,2,1,1,41610.6,0
684,Female,38,3,0.0,2,1,0,44255.7,0
482,Male,55,5,97318.3,1,0,1,78416.1,0
591,Male,58,5,128468.7,1,0,1,137254.6,0
651,Female,41,4,133432.6,1,0,1,151303.5,0
749,Female,40,8,141782.6,2,0,0,86333.6,0
583,Male,24,9,135125.3,1,0,0,89801.9,0
661,Male,42,2,178820.9,1,0,0,29358.6,1
715,Female,31,2,112212.1,2,1,1,181600.7,0
769,Female,45,5,126674.8,1,1,0,124118.7,1
625,Female,51,7,136295.0,1,1,0,38867.5,1
641,Female,36,5,66392.6,1,1,0,31106.7,0
716,Male,27,1,122552.3,2,1,0,67611.4,0
767,Male,43,1,76408.9,2,1,0,77837.6,0
745,Male,36,8,145071.2,1,0,0,6078.5,0
589,Male,34,6,0.0,2,1,1,177896.9,0
796,Female,45,2,109730.2,1,1,1,123882.7,0
664,Male,57,6,0.0,2,1,1,15304.1,0
445,Male,62,1,64119.4,1,1,1,76569.6,1
543,Female,57,1,106138.3,2,1,1,120657.3,1
746,Male,36,2,0.0,2,1,1,16436.6,0
742,Male,33,0,181656.5,1,1,1,107667.9,0
750,Female,32,5,0.0,2,1,0,95611.5,0
669,Male,30,7,95128.9,1,0,0,19799.3,0
594,Female,49,2,126615.9,2,0,1,123214.7,0
574,Male,36,1,0.0,2,0,1,71709.1,0
659,Male,36,2,76190.5,2,1,1,149066.1,0
750,Male,40,5,168286.8,3,1,0,20452.0,1
626,Male,35,4,88109.8,1,1,1,32825.5,0
620,Male,42,4,0.0,2,1,0,6232.3,0
580,Female,35,8,0.0,2,0,1,10357.0,0
686,Female,34,3,123971.5,2,1,0,147794.6,0
540,Male,48,0,148116.5,1,0,0,116973.5,0
634,Male,35,6,116269.0,1,1,0,129964.9,0
632,Male,38,1,120599.2,1,1,0,92816.9,0
501,Female,41,3,144260.5,1,1,0,172114.7,0
650,Female,25,3,86605.5,3,1,0,16649.3,1
786,Male,34,9,0.0,2,1,0,144517.2,0
554,Female,37,4,58630.0,1,0,0,182038.6,0
701,Female,42,5,0.0,2,0,0,24210.6,0
474,Male,45,10,0.0,2,0,0,172175.9,0
621,Female,43,5,0.0,1,1,1,47578.5,0
672,Female,56,2,209767.3,2,1,1,150694.4,1
459,Female,42,6,129634.3,2,1,1,177683.0,1
669,Male,23,1,0.0,2,0,0,66088.8,0
776,Female,38,2,169824.5,1,1,0,169291.7,0
694,Male,36,3,97530.3,1,1,1,117140.4,0
787,Female,42,10,145988.7,2,1,1,79510.4,0
580,Male,37,9,0.0,2,0,1,77108.7,0
711,Female,25,7,0.0,3,1,1,9679.3,0
673,Female,40,5,137494.3,1,1,0,81753.9,0
499,Female,57,1,0.0,1,0,0,131372.4,1
591,Male,24,6,147360.0,1,1,1,25310.8,0
769,Female,25,10,0.0,2,0,0,187925.8,0
657,Male,31,3,125167.0,1,0,0,98820.4,0
738,Male,43,9,121152.1,2,1,0,64166.7,1
545,Female,60,7,128981.1,1,0,1,176924.2,1
497,Male,47,6,0.0,1,1,1,90055.1,0
816,Male,67,6,151859.0,1,1,1,72814.3,0
525,Male,36,2,114628.4,1,0,1,168290.1,0
725,Male,46,6,0.0,2,1,0,161767.4,0
692,Female,28,8,95059.0,2,1,0,44420.2,0
618,Female,24,7,128736.4,1,0,1,37147.6,0
546,Male,24,8,156325.4,1,1,1,125381.0,0
635,Male,29,7,105406.0,1,1,1,149853.9,0
611,Female,49,2,88915.4,3,0,0,161435.0,1
650,Male,60,8,0.0,2,1,1,102925.8,0
606,Male,40,5,0.0,2,1,1,70899.3,0
844,Male,18,2,160980.0,1,0,0,145936.3,0
450,Female,46,5,177619.7,1,1,0,54227.1,0
727,Male,38,2,62277.0,1,1,1,59280.8,0
460,Male,46,4,127560.0,2,1,1,126952.5,0
649,Male,41,0,0.0,2,0,1,130567.0,0
758,Female,47,9,95523.2,1,1,0,73294.5,0
490,Female,35,7,107749.0,1,1,1,3937.4,0
815,Male,37,2,110777.3,2,1,0,2383.6,0
838,Female,39,5,166733.9,2,1,0,14279.4,0
803,Male,31,9,157120.9,2,1,0,141300.5,0
664,Female,36,2,127160.8,2,1,0,78140.8,0
736,Female,28,2,0.0,2,1,1,117431.1,0
633,Female,37,9,156092.0,1,1,0,72008.6,0
664,Male,58,5,98668.2,1,1,1,60887.6,0
600,Female,43,5,134022.1,1,1,0,194764.8,0
693,Female,35,5,124151.1,1,1,0,88705.1,1
663,Female,36,6,77253.5,1,0,0,35818.0,1
742,Female,21,1,114292.5,1,1,0,31520.4,0
710,Male,43,2,140080.3,3,1,1,157908.2,1
710,Female,27,2,135278.0,1,1,0,142200.2,0
700,Female,82,2,0.0,2,0,1,182055.4,0
720,Male,60,9,115920.6,2,0,0,157552.1,1
684,Male,41,2,119782.7,2,0,0,120284.7,0
531,Female,63,1,114715.7,1,0,1,24507.0,1
742,Female,36,2,129748.5,2,0,0,47271.6,1
717,Male,31,4,129722.6,1,0,0,41176.6,0
589,Male,32,2,0.0,2,0,1,9468.6,0
767,Male,36,3,139180.2,1,0,0,123880.2,0
636,Male,49,6,113599.7,2,1,0,158887.1,1
648,Male,33,7,134944.0,1,1,1,117036.4,0
622,Female,58,7,116922.3,1,1,0,120415.6,1
692,Male,28,9,118945.1,1,0,0,16064.3,1
754,Male,28,8,0.0,2,1,1,52615.6,0
679,Female,35,8,119182.7,1,0,0,121210.1,0
639,Male,27,8,0.0,2,1,0,192247.4,0
774,Female,28,1,71264.0,2,0,1,68759.6,0
517,Male,41,2,0.0,2,0,1,75937.5,0
571,Female,35,8,0.0,2,0,0,84569.1,0
747,Male,58,7,116313.6,1,1,1,190696.4,1
792,Male,36,5,92140.2,1,0,1,67468.7,0
688,Male,26,1,0.0,2,1,1,104435.9,0
714,Male,42,2,177640.1,1,0,1,47166.6,0
562,Female,35,0,0.0,2,1,0,119899.5,0
704,Male,48,8,167997.6,1,1,1,173498.5,0
698,Male,36,2,82275.4,2,1,1,93249.3,0
611,Male,49,3,0.0,2,1,1,142917.5,0
850,Female,48,6,111963.0,1,1,0,111755.8,0
743,Female,34,1,131736.9,1,1,1,108543.2,0
654,Male,29,1,0.0,1,1,0,180345.4,0
761,Male,36,8,108239.1,2,0,0,99444.0,0
702,Female,46,9,98444.2,1,0,1,109563.3,0
488,Male,32,3,114540.4,1,1,0,92568.1,0
683,Female,35,6,187530.7,2,1,1,37976.4,0
601,Female,42,9,133636.2,1,0,1,103315.7,0
605,Male,52,7,0.0,2,1,1,173952.5,0
671,Female,44,0,84745.0,2,0,1,34674.0,0
614,Female,31,7,120599.4,2,1,1,46163.4,0
511,Female,29,9,0.0,2,0,1,140677.0,0
850,Male,39,4,127771.4,2,0,1,151738.5,0
790,Female,46,9,0.0,1,0,0,14679.8,1
793,Female,33,0,0.0,1,0,0,175544.0,0
628,Male,69,5,0.0,2,1,1,181964.6,0
598,Male,53,10,167773.0,1,1,1,136886.9,0
657,Female,37,6,95845.6,1,1,0,122218.2,0
618,Female,35,10,0.0,2,1,0,180439.8,0
681,Male,65,7,134714.7,2,0,1,190419.8,0
516,Female,33,3,0.0,2,1,1,58685.6,0
421,Male,28,8,122384.2,3,1,1,89017.4,1
700,Female,26,2,0.0,2,0,0,50051.4,0
745,Male,25,5,157993.2,2,1,0,146041.5,0
696,Male,29,8,0.0,2,1,0,191166.1,0
580,Female,42,2,123331.4,1,0,0,103516.1,1
497,Male,27,9,75263.2,1,1,1,164825.0,0
720,Female,43,6,137824.0,2,1,0,172557.8,0
659,Male,36,4,132578.9,2,1,0,84320.9,0
841,Female,36,5,156021.3,1,0,0,122663.0,0
642,Male,34,8,0.0,1,1,0,72085.1,0
732,Female,69,9,137453.4,1,0,1,110932.2,1
600,Male,36,4,0.0,2,1,0,143635.4,0
464,Male,33,8,164284.7,2,1,1,3710.3,0
680,Female,47,5,0.0,2,1,1,179843.3,0
758,Male,56,1,0.0,2,1,1,10643.4,0
630,Female,31,2,112373.5,2,1,1,131168.0,0
577,Female,39,10,0.0,2,1,0,10553.3,0
684,Female,34,6,0.0,2,1,1,130928.2,0
708,Female,41,5,0.0,1,0,1,157004.0,0
732,Female,29,1,154333.8,1,1,1,138527.6,0
634,Male,37,3,111432.8,2,1,1,167032.5,0
633,Female,30,6,0.0,2,0,0,41642.3,0
559,Male,34,2,137390.1,2,1,0,9677.0,0
694,Female,37,3,0.0,2,1,1,147012.2,0
686,Female,56,5,111642.1,1,1,1,80553.9,0
553,Female,48,3,0.0,1,0,1,30731.0,1
507,Male,36,4,83543.4,1,0,0,140134.4,0
732,Male,50,6,145338.8,1,0,0,91936.1,1
818,Female,31,1,186796.4,1,0,0,178252.6,0
660,Male,35,8,58641.4,1,0,1,198674.1,0
773,Female,41,5,0.0,1,1,0,28266.9,1
640,Male,44,3,137148.7,1,1,0,92381.0,0
505,Male,49,7,80001.2,1,0,0,135180.1,0
714,Male,21,6,86402.5,2,0,0,27330.6,0
468,Female,42,5,0.0,2,1,0,125305.3,0
611,Male,51,1,122874.7,1,1,1,149648.5,0
705,Male,25,0,97544.3,1,0,1,59887.2,0
646,Male,46,1,170826.6,2,1,0,45041.3,0
667,Female,48,1,97133.9,2,0,0,113316.8,1
511,Female,41,8,153895.7,1,1,1,39087.4,0
653,Female,43,6,0.0,2,1,1,7330.6,0
675,Female,57,8,0.0,2,0,1,95463.3,0
523,Male,32,4,0.0,2,1,0,167848.0,0
567,Female,49,5,134956.0,1,1,0,93953.8,1
741,Male,39,7,143637.6,2,0,1,174227.7,0
456,Male,32,9,147506.3,1,1,1,135399.2,0
598,Male,64,1,0.0,2,1,0,195635.3,1
667,Male,43,8,190227.5,1,1,0,97508.0,1
548,Female,32,2,172448.8,1,1,0,188083.8,1
725,Male,41,7,113980.2,1,1,1,116704.3,0
717,Male,53,6,0.0,2,0,1,97614.9,0
594,Male,38,4,0.0,2,0,0,186884.0,0
678,Female,25,10,76968.1,2,0,1,131501.7,0
545,Male,38,1,88293.1,2,1,1,24303.0,0
636,Female,48,1,170833.5,1,1,0,110510.3,1
603,Male,44,6,108122.4,2,1,0,108488.3,1
435,Male,36,4,0.0,1,1,1,197015.2,0
535,Female,40,8,0.0,1,1,1,27689.8,0
629,Female,45,7,129818.4,3,1,0,9217.6,1
722,Female,35,2,163943.9,2,1,1,15068.2,0
561,Male,28,7,0.0,2,1,0,7797.0,0
645,Female,38,5,101430.3,2,0,1,4400.3,0
501,Female,39,9,117301.7,1,0,0,182026.0,0
502,Female,32,1,173340.8,1,0,1,122764.0,0
652,Female,42,4,0.0,2,1,1,38152.0,0
574,Female,33,3,134348.6,1,1,0,63164.0,0
518,Female,45,9,105525.7,2,1,1,73418.3,0
749,Female,60,6,0.0,1,1,0,17978.7,1
679,Female,43,4,0.0,3,1,0,115136.5,1
565,Male,36,6,106192.1,1,1,0,149575.6,0
643,Female,45,4,45144.4,1,1,0,60917.2,1
515,Male,65,7,92113.6,1,1,1,142548.3,0
521,Male,25,7,0.0,2,1,1,157878.7,0
739,Male,38,0,128366.4,1,1,0,12796.4,0
585,Male,42,2,0.0,2,1,1,18657.8,0
733,Male,74,3,106545.5,1,1,1,134589.6,0
542,Female,43,8,145618.4,1,0,1,10350.7,0
788,Male,37,8,141541.3,1,0,0,66013.3,0
435,Male,32,2,57017.1,2,1,1,5907.1,0
577,Male,42,9,0.0,1,1,0,74077.9,0
703,Female,51,3,0.0,3,1,1,77294.6,1
728,Female,35,8,125885.0,2,1,0,54359.0,1
728,Male,32,5,61825.5,1,1,1,156124.9,0
718,Male,35,8,0.0,2,1,0,94820.9,0
621,Female,40,6,0.0,1,1,0,155155.3,0
523,Female,40,2,102967.4,1,1,0,128702.1,1
657,Male,25,2,171770.6,1,1,0,22745.5,0
727,Male,40,1,93051.6,2,1,0,71865.3,1
643,Male,36,7,161064.6,2,0,1,84294.8,0
645,Female,48,7,90612.3,1,1,1,149139.1,0
568,Male,28,5,145105.6,2,1,0,185489.1,0
599,Male,58,4,0.0,1,0,0,176407.2,1
672,Female,45,9,0.0,1,1,1,92027.7,1
685,Male,33,6,174912.7,1,1,1,43932.5,0
516,Female,46,1,104947.7,1,1,0,115789.3,1
685,Male,31,10,135213.7,1,1,1,125777.3,0
806,Male,25,7,0.0,2,1,0,18461.9,0
604,Male,36,6,116229.9,2,1,1,79633.4,0
648,Female,53,6,111201.4,1,1,1,121542.3,0
545,Female,32,4,0.0,1,1,0,94739.2,0
756,Male,27,1,131899.0,1,1,0,93302.3,0
569,Male,35,10,124525.5,1,1,1,193793.8,0
596,Male,47,6,0.0,1,1,0,74835.7,0
475,Male,39,6,0.0,1,1,1,56999.9,1
646,Female,45,3,47134.8,1,1,1,57236.4,0
784,Male,35,3,0.0,2,0,0,81483.6,0
552,Male,45,9,0.0,2,1,0,26752.6,0
729,Male,44,5,0.0,2,0,1,9200.5,0
609,Male,61,1,0.0,1,1,0,22447.9,1
555,Male,51,5,0.0,3,1,0,189122.9,1
572,Female,19,1,138657.1,1,1,1,16161.8,0
785,Female,34,9,70302.5,1,1,1,68600.4,0
714,Female,36,1,101609.0,2,1,1,447.7,0
738,Male,35,3,0.0,1,1,1,15650.7,0
639,Male,38,5,130170.8,1,1,1,149599.6,0
520,Male,61,8,133802.3,2,1,1,90304.0,0
764,Female,24,7,106234.0,1,0,0,115676.4,0
661,Male,39,6,132629.0,1,0,0,38812.7,0
564,Male,41,9,103522.8,2,1,1,34338.2,0
708,Female,42,8,192390.5,2,1,0,823.4,0
512,Male,36,1,0.0,1,0,1,135482.3,1
592,Male,37,9,0.0,3,1,1,10656.9,0
619,Female,38,3,0.0,2,0,1,116467.4,0
775,Male,52,8,109922.6,1,1,1,96823.3,1
850,Female,44,5,128605.3,1,0,1,171096.2,0
577,Female,37,4,0.0,1,1,1,79881.4,0
724,Female,37,10,68598.6,1,1,0,157862.8,0
710,Male,35,1,106518.5,1,1,1,127951.8,0
696,Female,31,8,0.0,2,0,0,191074.1,0
376,Female,46,6,0.0,1,1,0,157333.7,1
675,Female,29,8,121326.4,1,1,0,133457.5,0
745,Male,36,8,67226.4,1,1,0,130789.6,0
697,Female,25,5,82931.9,2,1,1,128373.9,0
599,Female,39,4,0.0,1,1,0,194273.2,1
715,Female,38,5,118590.4,1,1,1,5684.2,1
659,Male,67,4,145981.9,1,1,1,131043.2,0
684,Female,48,3,73309.4,1,0,0,21228.3,1
635,Female,48,8,130796.3,2,1,1,43250.3,0
789,Male,33,8,151607.6,1,1,0,4389.4,0
571,Female,66,9,111577.0,1,0,1,189271.9,0
694,Male,39,0,107042.7,1,1,1,102284.2,0
665,Female,42,2,156371.6,2,0,1,156774.9,1
706,Female,44,4,129606.0,1,0,0,69865.5,0
807,Female,43,0,0.0,2,0,1,85523.2,0
771,Female,67,8,0.0,2,1,1,51219.8,0
531,Male,27,8,132576.3,1,0,0,7222.9,0
629,Female,37,6,129101.3,1,1,1,23971.3,0
850,Female,31,1,108822.4,1,1,1,132173.3,0
685,Male,35,4,137948.5,1,1,0,113639.6,0
642,Male,32,7,100433.8,1,1,1,39768.6,0
529,Male,63,4,96134.1,3,1,0,108733.0,1
683,Female,43,4,115888.0,1,1,1,117349.2,1
663,Female,42,5,124626.1,1,1,1,78004.5,0
563,Female,34,6,139810.3,1,1,1,152417.8,0
637,Female,34,9,0.0,2,0,0,26057.1,0
544,Male,37,3,84496.7,1,0,0,79972.1,0
649,Male,70,9,116854.7,2,0,1,107125.8,0
638,Female,48,10,138333.0,1,1,1,47679.1,0
723,Male,25,3,0.0,2,1,1,134509.5,0
635,Male,43,5,78992.8,2,0,0,153265.3,0
750,Female,38,7,97257.4,2,0,1,179883.0,0
730,Male,34,5,122453.4,2,1,0,138883.0,0
750,Female,36,8,112940.1,1,0,1,9855.8,0
586,Female,43,8,132558.3,1,1,0,67046.8,1
520,Female,38,4,0.0,2,1,0,56388.6,0
652,Female,48,8,133297.2,1,1,0,77764.4,0
550,Female,46,7,0.0,2,1,0,130590.4,0
594,Male,27,0,197041.8,1,0,0,151912.5,0
749,Female,44,0,71497.8,2,0,0,151083.8,0
668,Male,32,7,0.0,2,1,1,777.4,0
614,Female,35,6,128100.3,1,0,0,69454.2,1
773,Male,25,1,124532.8,2,0,1,11723.6,0
551,Male,31,9,82293.8,2,1,1,91565.3,0
566,Male,36,1,142120.9,1,1,0,79616.4,0
569,Male,34,0,151839.3,1,1,0,102299.8,1
659,Male,31,7,149620.9,2,1,1,104533.5,0
722,Female,49,3,168197.7,1,1,0,140765.6,1
655,Male,37,5,93147.0,2,1,0,66214.1,0
615,Female,35,2,97440.0,2,1,1,139816.1,0
752,Female,42,3,65046.1,2,0,1,140139.3,0
661,Female,28,7,95357.5,1,0,0,102297.2,0
838,Male,43,9,123105.9,2,1,0,145765.8,0
610,Male,29,9,0.0,3,0,1,83912.2,0
811,Male,44,3,0.0,2,0,1,78439.7,0
587,Male,62,7,121286.3,1,0,1,6776.9,0
811,Female,28,4,167738.8,2,1,1,9903.4,0
759,Female,38,1,104091.3,1,0,0,91561.9,0
648,Female,42,8,121980.6,2,1,0,4027.0,0
788,Female,43,10,0.0,2,1,1,116111.5,0
725,Male,39,1,50881.0,2,1,1,184023.5,0
646,Female,42,3,175159.9,2,0,0,67124.5,1
601,Female,26,7,105514.7,2,1,0,50070.6,0
521,Male,52,5,116497.3,3,0,0,53793.1,1
561,Female,33,6,0.0,2,1,0,45261.5,0
564,Male,42,7,99824.5,1,1,1,36721.4,0
444,Male,45,6,0.0,1,1,0,130009.9,1
650,Male,71,0,0.0,1,1,1,175380.8,0
724,Male,40,10,0.0,1,1,0,127847.3,1
719,Male,35,3,122964.9,1,1,1,138231.7,0
548,Female,29,4,0.0,2,0,1,48673.2,0
635,Male,24,4,0.0,2,1,1,70668.8,0
496,Female,43,3,0.0,2,0,1,199505.5,0
676,Female,37,5,89634.7,1,1,1,169583.2,1
541,Male,40,7,95710.1,2,1,0,49063.4,0
778,Male,41,7,139706.3,1,1,0,63337.2,0
850,Female,45,5,103909.9,1,1,0,60083.1,1
633,Male,31,1,0.0,1,1,0,48606.7,0
625,Male,49,6,173434.9,1,1,0,165580.9,1
485,Male,32,6,102238.0,2,1,1,194010.1,0
547,Female,48,1,179380.7,2,0,1,69263.1,0
642,Male,32,3,0.0,2,1,1,88698.8,0
718,Female,25,4,108692.0,1,1,0,63031.0,0
582,Female,32,4,0.0,2,1,0,59668.8,0
628,Male,33,6,0.0,2,0,0,184230.2,0
737,Male,35,0,133377.8,1,0,1,64050.2,0
828,Male,34,9,0.0,2,1,1,81854.0,0
609,Male,53,10,0.0,1,1,1,154642.9,0
730,Male,39,1,116537.6,1,0,0,145679.6,0
631,Female,22,3,0.0,2,0,0,30781.8,0
830,Male,40,4,0.0,2,0,1,81622.5,0
645,Male,29,1,130131.1,2,0,1,196474.4,0
663,Male,46,3,0.0,2,0,1,176276.1,0
678,Male,30,0,0.0,1,1,0,35113.1,0
521,Male,30,2,107316.1,1,1,0,64299.8,0
625,Female,24,1,0.0,2,1,1,180969.6,0
523,Male,30,1,83181.3,1,1,1,138176.8,0
714,Female,72,3,0.0,1,1,1,86733.6,0
580,Male,67,3,153946.1,1,1,1,7418.9,0
722,Male,30,5,0.0,2,1,0,166376.5,0
630,Female,39,7,135483.2,1,1,0,140881.2,1
579,Male,35,1,0.0,2,1,0,4460.2,0
